Time,Sequence,world_x_gt,world_y_gt,world_z_gt,world_x_perception,world_y_perception,world_z_perception,world_x_kf,world_y_kf,world_z_kf,d_gt,v_x_kf,v_y_kf,v_z_kf,pitch_gt,yaw_gt,pitch_perception,yaw_perception,focal_length,focus_distance,aperture,dn,df,im_u,im_v_up,im_v_center,im_v_down,cost,Jp,Jim,JDoF,Jf,focal_length_d,dn_d,df_d,relative_roll,relative_pitch,relative_yaw,relative_roll_d,relative_pitch_d,relative_yaw_d,d_d,im_u_d,im_v_up_d,im_v_center_d,im_v_down_d,drone_x,drone_y,drone_z
185412,0,1.97943,-9.84955,-0.887659,0,0,0,1.98948,-9.61446,-0.722231,16.0097,0,0,0,-0,1.5708,-0,1.5708,358.42,2298.7,11.8616,20.8127,25.6687,476.036,160.628,619.644,1647.84,101648,4.8721e-13,16947.6,646.11,10022.4,500,12.7746,18.7746,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.98988,6.22591,-0.605763
185812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99027,-9.6491,-3.02324,16.461,0,0,0,-0,1.5708,-0,1.5708,361.549,1964.1,11.8637,18.0608,21.5241,501.052,-1888.44,-1439.25,-433.07,1.45928e+07,4.8721e-13,1.87904e+06,230.427,9584.35,500,13.2605,19.2605,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.96683,6.61142,-0.620637
186212,0,1.97943,-9.84955,-0.887659,0,0,0,1.98272,-9.68365,-2.96196,16.6976,0,0,0,-0,1.5708,-0,1.5708,353.948,4102.28,11.8649,34.3982,50.8077,506.087,-1761.83,-1329.3,-360.437,9.94201e+06,4.8721e-13,1.65628e+06,4354.09,10665.6,500,13.5318,19.5318,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.95093,6.8751,-0.611272
186612,0,1.97943,-9.84955,-0.887659,0,0,0,1.9811,-9.69164,-2.11705,16.838,0,0,0,-0,1.5708,-0,1.5708,346.574,4064.49,11.8671,33.8969,50.7474,511.131,-1002.18,-582.426,357.82,1.91947e+06,4.8721e-13,571671,4087.17,11769.7,500,13.6801,19.6801,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.94321,7.00159,-0.600457
187012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00195,-9.69843,-1.4791,16.9235,0,0,0,-0,1.5708,-0,1.5708,341.243,3586.99,11.8729,30.3692,43.8041,531.966,-457.354,-46.3316,874.358,271105,4.8721e-13,143506,2754.54,12601.9,500,13.7724,19.7724,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.93874,7.07388,-0.59429
187412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9994,-9.70346,-1.12358,16.9654,0,0,0,-0,1.5708,-0,1.5708,342.144,2947.18,11.8791,25.6768,34.5833,532.029,-167.006,243.952,1164.5,123060,4.8721e-13,34146.8,1405.98,12459.3,500,13.8193,19.8193,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.9359,7.11888,-0.59179
187812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99299,-9.70788,-0.956207,16.9916,0,0,0,-0,1.5708,-0,1.5708,344.961,2377.25,11.8838,21.2828,26.9219,528.463,-31.5625,382.027,1308.47,91100.5,4.8721e-13,11898.1,552.479,12018.6,500,13.8499,19.8499,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.93437,7.14247,-0.591652
188212,0,1.97943,-9.84955,-0.887659,0,0,0,2.01298,-9.70357,-0.911114,17.0046,0,0,0,-0,1.5708,-0,1.5708,349.776,1957.92,11.886,17.9065,21.5965,546.621,2.74941,421.895,1360.78,85820.1,4.8721e-13,9921.77,163.844,11283.6,500,13.8588,19.8588,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.93351,7.15499,-0.592309
188612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01116,-9.70263,-0.841213,17.0119,0,0,0,-0,1.5708,-0,1.5708,355.405,1803.63,11.8866,16.651,19.673,546.58,58.7904,484.521,1438.16,80589.3,4.8721e-13,8657.56,77.618,10453.9,500,13.865,19.865,0,0,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.9329,7.16306,-0.59329
189012,0,1.97943,-9.84955,-0.887659,0,0,0,2.00283,-9.70399,-0.82754,17.041,0,0,0,-0,1.5708,-0,1.5708,361.747,1682.2,11.886,15.6519,18.1811,540.238,64.31,496.856,1465.76,77218.8,3.09086e-05,8935.58,30.8498,9556.96,500,13.8955,19.8955,0,0,-3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.93341,7.20193,-0.59108
189412,0,1.97943,-9.84955,-0.887659,0,0,0,2.01916,-9.6958,-0.814341,17.2337,0,0,0,-0,1.5708,-0,1.5708,368.047,1667.29,11.8847,15.5599,17.9574,551.052,83.0603,518.384,1493.51,74987.5,3.09086e-05,9882.76,21.8988,8705.83,500,14.0801,20.0801,0,0,-3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.93774,7.3919,-0.599862
189812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00462,-9.6767,-0.822785,17.5505,0,0,0,-0,1.5708,-0,1.5708,373.902,1713.8,11.8832,15.9982,18.4528,530.477,80.6421,515.315,1488.98,70222.3,0.0376239,9135.65,26.2587,7950.31,500,14.3777,20.3777,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.94774,7.74234,-0.605508
190212,0,1.97943,-9.84955,-0.887659,0,0,0,1.98487,-9.65399,-0.741396,17.9674,0,0,0,-0,1.5708,-0,1.5708,379.977,1700.28,11.8812,15.9143,18.2511,500.901,152.267,584.204,1551.74,73953.9,0.0376239,12868.3,13.0536,7202.78,500,14.7718,20.7718,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.96276,8.17961,-0.605813
190612,0,1.97943,-9.84955,-0.887659,0,0,0,1.98615,-9.66131,-0.827439,18.4688,0,0,0,-0,1.5708,-0,1.5708,383.132,2053.21,11.8805,18.9842,22.355,485.759,70.4251,493.828,1442.25,60485.4,0.0376239,7479.2,137.167,6829.09,500,15.2806,21.2806,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,1.98171,8.68378,-0.587609
191012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99486,-9.66353,-0.833744,19.0593,0,0,0,-0,1.5708,-0,1.5708,390.085,1697.27,11.8778,15.941,18.1473,473.38,58.396,475.945,1411.25,53953.4,0.0376239,7068.63,0.0458667,6040.6,500,15.8733,21.8733,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.00264,9.20977,-0.581349
191612,0,1.97943,-9.84955,-0.887659,0,0,0,2.01005,-9.62399,-0.836341,19.6679,0,0,0,-0,1.5708,-0,1.5708,397.742,1703.23,11.8754,16.0314,18.1666,467.5,55.0162,469.852,1399.08,50063,0.0376239,6961.14,1.14406,5228.31,500,16.3696,22.3696,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.03903,10.0664,-0.588142
191812,0,1.97943,-9.84955,-0.887659,0,0,0,2.00475,-9.65209,-0.855281,20.0938,0,0,0,-0,1.5708,-0,1.5708,404.875,1781.26,11.8723,16.7563,19.0111,443.833,58.2251,468.541,1387.65,47185.1,0.0376239,6979.59,0.316435,4524.4,500,16.9342,22.9342,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.04867,10.2821,-0.598268
192412,0,1.97943,-9.84955,-0.887659,0,0,0,2.00925,-9.64699,-0.863022,20.426,0,0,0,-0,1.5708,-0,1.5708,410.804,1898.85,11.8693,17.8241,20.3158,436.582,51.0536,461.427,1380.66,45637.5,0.0376239,7199.92,3.60912,3977.93,500,17.2233,23.2233,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.06701,10.6855,-0.590393
192612,0,1.97943,-9.84955,-0.887659,0,0,0,1.98868,-9.6809,-0.874973,20.5861,0,0,0,-0,1.5708,-0,1.5708,416.037,1946.59,11.8662,18.2727,20.8258,413.444,31.3596,443.011,1365.11,45772.7,0.0376239,8353.61,7.31438,3524.88,500,17.4174,23.4174,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.07007,10.7515,-0.584867
193012,0,1.97943,-9.84955,-0.887659,0,0,0,1.9926,-9.69446,-0.873996,20.6831,0,0,0,-0,1.5708,-0,1.5708,419.869,2023.1,11.8632,18.9667,21.6759,412.679,24.1648,437.37,1362.95,45593.5,0.0376239,8700.74,20.6988,3210.52,500,17.5279,23.5279,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.07424,10.8403,-0.577022
193412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99156,-9.69866,-0.858527,20.7429,0,0,0,-0,1.5708,-0,1.5708,422.84,2061.81,11.8603,19.3237,22.0983,409.165,32.5373,447.374,1376.61,44961.2,0.0376239,8599.27,29.9895,2976.83,500,17.5919,23.5919,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.07678,10.8931,-0.573399
193812,0,1.97943,-9.84955,-0.887659,0,0,0,1.98074,-9.70302,-0.857417,20.7707,0,0,0,-0,1.5708,-0,1.5708,425.646,2049.79,11.8573,19.2345,21.9389,398.625,31.5912,448.531,1382.47,45260.9,0.0376239,9121.17,25.9322,2764.24,500,17.6241,23.6241,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.07832,10.9237,-0.572602
194212,0,1.97943,-9.84955,-0.887659,0,0,0,1.97794,-9.70348,-0.84825,20.7876,0,0,0,-0,1.5708,-0,1.5708,427.71,2077.2,11.8545,19.4874,22.2379,395.192,38.6287,457.237,1394.92,45172.8,0.0376239,9158.34,34.0741,2612.94,500,17.6415,23.6415,3.93347e-10,-5.26818e-05,3.14159,0,-0,-3.14159,-1,480,180,360,-1,2.07919,10.9396,-0.57309
194612,0,1.97943,-9.84955,-0.887659,0,0,0,1.97924,-9.6999,-0.848611,20.7977,0,0,0,-0,1.5708,-0,1.5708,429.349,2086.57,11.8517,19.5794,22.3329,395.289,36.4826,456.562,1397.54,45193.4,0.0844461,9274.33,37.3008,2495.81,500,17.648,23.648,2.06507e-09,-0.000118139,3.14158,0,-0,-3.14159,-1,480,180,360,-1,2.07972,10.9484,-0.572115
195212,0,1.97943,-9.84955,-0.887659,0,0,0,1.98641,-9.69819,-0.807939,20.8684,0,0,0,-0,1.5708,-0,1.5708,430.711,2086.87,11.849,19.5901,22.326,403.946,74.887,494.896,1435.72,44244.4,0.0844461,8757.47,35.0846,2400.45,500,17.717,23.717,2.06507e-09,-0.000118139,3.14158,0,-0,-3.14159,-1,480,180,360,-1,2.07028,11.1419,-0.585806
195412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9969,-9.68299,-0.83337,21.0863,0,0,0,-0,1.5708,-0,1.5708,432.106,2073.59,11.8462,19.4811,22.1635,422.602,62.3666,479.651,1414.37,42075.2,0.0844461,7862.15,24.3812,2304.81,500,17.9197,23.9197,2.06507e-09,-0.000118139,3.14158,0,-0,-3.14159,-1,480,180,360,-1,2.06388,11.2637,-0.587064
195812,0,1.97943,-9.84955,-0.887659,0,0,0,1.98557,-9.66224,-0.846797,21.4573,0,0,0,-0,1.5708,-0,1.5708,433.996,2049.1,11.8434,19.2755,21.8702,430.49,50.3867,462.594,1385.94,39854.9,0.0844461,7444.08,10.1121,2178.29,500,18.2699,24.2699,2.06507e-09,-0.000118139,3.14158,0,-0,-3.14159,-1,480,180,360,-1,2.04525,11.6077,-0.582923
196212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99474,-9.67691,-0.851475,21.8747,0,0,0,-0,1.5708,-0,1.5708,436.17,2064.98,11.8407,19.4277,22.0359,457.464,44.9213,450.945,1360.44,37126.1,0.0762095,6756.27,5.26576,2037.11,500,18.702,24.702,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,2.02229,12.0251,-0.576631
196612,0,1.97943,-9.84955,-0.887659,0,0,0,1.95988,-9.64883,-0.836336,22.3118,0,0,0,-0,1.5708,-0,1.5708,438.577,2095.98,11.838,19.7148,22.3726,446.199,56.5785,457.288,1354.88,34916.8,0.0762095,6460.1,3.64412,1886.41,500,19.1111,25.1111,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.99883,12.5386,-0.57182
197212,0,1.97943,-9.84955,-0.887659,0,0,0,1.95927,-9.63027,-0.827608,22.7858,0,0,0,-0,1.5708,-0,1.5708,441.436,2112.42,11.8353,19.8758,22.5399,459.164,63.6807,458.864,1344.07,32430.8,0.0762095,5934.61,0.95657,1714.87,500,19.5665,25.5665,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.97741,13.2355,-0.567387
197412,0,1.97943,-9.84955,-0.887659,0,0,0,1.96764,-9.62532,-0.826661,23.3374,0,0,0,-0,1.5708,-0,1.5708,445.108,2127.47,11.8326,20.0288,22.6858,476.829,65.7129,454.758,1326.22,29584,0.0762095,5510.18,0.0711658,1506.57,500,20.1132,26.1132,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.97022,13.545,-0.566424
197812,0,1.97943,-9.84955,-0.887659,0,0,0,1.96153,-9.66581,-0.825951,23.9216,0,0,0,-0,1.5708,-0,1.5708,448.582,2182.36,11.8299,20.5334,23.2867,481.899,68.6527,450.417,1305.57,27151.8,0.0762095,5143.37,0.418064,1321.89,500,20.7379,26.7379,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.95882,14.0721,-0.564793
198212,0,1.97943,-9.84955,-0.887659,0,0,0,1.97649,-9.6208,-0.827255,24.484,0,0,0,-0,1.5708,-0,1.5708,451.632,2252.53,11.8274,21.1704,24.0655,502.409,69.2214,445.383,1287.99,25708.9,0.0762095,5016.09,0.0718762,1169.72,500,21.2552,27.2552,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.94648,14.6344,-0.562981
198612,0,1.97943,-9.84955,-0.887659,0,0,0,1.98812,-9.62018,-0.847379,25.0018,0,0,0,-0,1.5708,-0,1.5708,453.879,2318.3,11.8249,21.7633,24.8009,519.606,66.9566,437.097,1266.21,24679.9,0.0762095,5072.83,0.00084755,1063.59,500,21.7725,27.7725,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.93278,15.2194,-0.579192
199012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99779,-9.66595,-0.874016,25.3897,0,0,0,-0,1.5708,-0,1.5708,455.002,2404.53,11.8227,22.5278,25.782,532.899,57.5442,422.217,1239.08,24296.8,0.0762095,5416.17,1.03485,1012.42,500,22.2062,28.2062,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.92502,15.5401,-0.585426
199412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9936,-9.65983,-0.865632,25.59,0,0,0,-0,1.5708,-0,1.5708,455.285,2492.46,11.8206,23.299,26.794,533.067,57.1695,419.279,1230.4,24061.8,0.0762095,5354.34,8.07507,999.734,500,22.4004,28.4004,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91972,15.755,-0.573275
199812,0,1.97943,-9.84955,-0.887659,0,0,0,1.98838,-9.67861,-0.864312,25.6999,0,0,0,-0,1.5708,-0,1.5708,455.456,2519.26,11.8187,23.5342,27.1025,531.037,52.0802,412.5,1219.84,24088.4,0.0762095,5431.13,10.1036,992.092,500,22.529,28.529,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91705,15.8614,-0.563746
200212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99697,-9.68192,-0.855466,25.7717,0,0,0,-0,1.5708,-0,1.5708,455.326,2555.05,11.8169,23.8451,27.5187,538.378,54.944,414.205,1218.95,24140.6,0.0762095,5496.27,15.4011,997.886,500,22.6041,28.6041,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91548,15.9221,-0.558911
200612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99939,-9.70066,-0.842499,25.8075,0,0,0,-0,1.5708,-0,1.5708,455.326,2554.46,11.8152,23.8402,27.5115,540.68,63.523,422.02,1225.05,23809.8,0.0762095,5273.86,13.9615,997.873,500,22.6587,28.6587,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91442,15.9612,-0.55722
201012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99503,-9.69396,-0.840645,25.8277,0,0,0,-0,1.5708,-0,1.5708,455.615,2540.85,11.8135,23.724,27.3505,537.985,64.8811,423.417,1226.54,23679.7,0.0762095,5159.1,11.0635,985.003,500,22.6722,28.6722,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91387,15.9797,-0.557409
201412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99377,-9.69816,-0.841818,25.8398,0,0,0,-0,1.5708,-0,1.5708,455.921,2537.03,11.8119,23.6931,27.303,537.378,64.5917,423.141,1226.29,23622.1,0.0762095,5149.51,10.0925,971.485,500,22.6885,28.6885,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91348,15.9911,-0.558222
201812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99636,-9.69448,-0.843303,25.8463,0,0,0,-0,1.5708,-0,1.5708,456.185,2537.47,11.8103,23.699,27.3055,539.461,64.0656,422.783,1226.31,23717.2,0.0762095,5229.52,10.1551,959.881,500,22.6913,28.6913,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91324,15.9967,-0.559019
202412,0,1.97943,-9.84955,-0.887659,0,0,0,1.993,-9.68737,-0.84458,25.8497,0,0,0,-0,1.5708,-0,1.5708,456.324,2541.66,11.8089,23.7366,27.3525,537.215,63.5903,422.469,1226.36,23676.6,0.0762095,5181.77,11.005,953.807,500,22.6876,28.6876,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91297,16.0011,-0.560062
202612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99245,-9.68296,-0.845591,25.8515,0,0,0,-0,1.5708,-0,1.5708,456.493,2536.91,11.8075,23.6966,27.2956,536.954,63.1636,422.211,1226.48,23683.8,0.0762095,5191.19,10.2338,946.436,500,22.685,28.685,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91287,16.0021,-0.560391
203012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99232,-9.68069,-0.846309,25.8527,0,0,0,-0,1.5708,-0,1.5708,456.63,2536.06,11.8061,23.6903,27.2843,536.985,62.9156,422.087,1226.63,23688.6,0.0762095,5202.69,10.1296,940.466,500,22.6839,28.6839,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91275,16.0031,-0.560785
203412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99224,-9.6796,-0.846807,25.8533,0,0,0,-0,1.5708,-0,1.5708,456.736,2535.94,11.8048,23.6902,27.2817,537.034,62.7385,422,1226.74,23690.4,0.0762095,5211.78,10.1364,935.882,500,22.6834,28.6834,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91261,16.0037,-0.561135
203812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99218,-9.67917,-0.847102,25.8536,0,0,0,-0,1.5708,-0,1.5708,456.817,2535.93,11.8036,23.6908,27.2807,537.091,62.6557,421.982,1226.87,23689.6,0.0762095,5217.71,10.1514,932.371,500,22.6833,28.6833,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91249,16.004,-0.561342
204212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99207,-9.679,-0.847323,25.8539,0,0,0,-0,1.5708,-0,1.5708,456.879,2535.99,11.8024,23.6919,27.2805,537.111,62.5818,421.956,1226.95,23688.1,0.0762095,5221.8,10.1714,929.691,500,22.6834,28.6834,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91236,16.0043,-0.561511
204612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99207,-9.70507,-0.847938,25.8539,0,0,0,-0,1.5708,-0,1.5708,456.928,2536,11.8012,23.6924,27.28,537.132,62.4053,421.453,1225.72,23588.2,0.0762095,5217.23,9.66279,927.609,500,22.7095,28.7095,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91225,16.0043,-0.561619
205012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99198,-9.70732,-0.848055,25.8539,0,0,0,-0,1.5708,-0,1.5708,456.987,2538.76,11.8002,23.7171,27.3113,537.149,62.3671,421.43,1225.73,23588.8,0.0762095,5219.27,10.1083,925.05,500,22.7117,28.7117,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91214,16.0043,-0.56169
205412,0,1.97943,-9.84955,-0.887659,0,0,0,1.99185,-9.69981,-0.847956,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.033,2539,11.7991,23.7196,27.3135,537.167,62.3987,421.602,1226.22,23621.2,0.0762095,5223.23,10.3112,923.096,500,22.7042,28.7042,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91203,16.0043,-0.561741
205812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99177,-9.70547,-0.848085,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.06,2538.22,11.7981,23.7131,27.304,537.174,62.3637,421.509,1226,23602.8,0.0762095,5222.65,10.0653,921.919,500,22.7098,28.7098,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91192,16.0043,-0.561778
206212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99167,-9.70556,-0.848098,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.085,2538.81,11.7972,23.7185,27.3104,537.181,62.3616,421.526,1226.05,23606.6,0.0762095,5223.46,10.173,920.84,500,22.7099,28.7099,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91181,16.0043,-0.561803
206612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99155,-9.70506,-0.848095,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.104,2538.81,11.7963,23.7188,27.3101,537.189,62.3648,421.55,1226.13,23611.6,0.0762095,5224.27,10.1883,920.053,500,22.7094,28.7094,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.9117,16.0043,-0.561819
207012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99144,-9.70464,-0.84809,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.116,2538.75,11.7955,23.7185,27.3092,537.19,62.3671,421.569,1226.18,23615,0.0762095,5224.73,10.1913,919.502,500,22.709,28.709,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91158,16.0043,-0.561831
207612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99134,-9.70435,-0.848083,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.125,2538.7,11.7946,23.7182,27.3083,537.19,62.3712,421.584,1226.22,23617.2,0.0762095,5224.96,10.1905,919.112,500,22.7087,28.7087,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91142,16.0043,-0.561842
207812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99122,-9.70415,-0.848079,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.132,2538.65,11.7939,23.718,27.3076,537.195,62.3755,421.596,1226.25,23618.7,0.0762095,5225.22,10.1897,918.833,500,22.7085,28.7085,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91137,16.0043,-0.561846
208212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99112,-9.70403,-0.848077,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.137,2538.63,11.7931,23.7179,27.3072,537.196,62.3751,421.601,1226.27,23619.6,0.0762095,5225.41,10.1905,918.637,500,22.7084,28.7084,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91125,16.0043,-0.561847
208612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99094,-9.68453,-0.847705,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.14,2538.6,11.7924,23.7178,27.3067,537.199,62.4854,421.987,1227.27,23696.6,0.0762095,5230.92,10.5861,918.495,500,22.6889,28.6889,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91114,16.0043,-0.561848
209012,0,1.97943,-9.84955,-0.887659,0,0,0,1.9908,-9.6758,-0.847538,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.125,2536.54,11.7918,23.6998,27.2828,537.195,62.5431,422.155,1227.68,23721,0.0762095,5232.65,10.3961,919.129,500,22.6802,28.6802,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91104,16.0043,-0.561849
209412,0,1.97943,-9.84955,-0.887659,0,0,0,1.9907,-9.67594,-0.847538,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.108,2535.61,11.7911,23.6916,27.272,537.19,62.5517,422.148,1227.64,23710.7,0.0762095,5231.8,10.2271,919.849,500,22.6803,28.6803,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91093,16.0043,-0.56185
209812,0,1.97943,-9.84955,-0.887659,0,0,0,1.99059,-9.67692,-0.847556,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.098,2535.6,11.7905,23.6916,27.272,537.191,62.5522,422.127,1227.57,23700.2,0.0762095,5231.12,10.2068,920.301,500,22.6813,28.6813,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91081,16.0043,-0.56185
210212,0,1.97943,-9.84955,-0.887659,0,0,0,1.99054,-9.69713,-0.847937,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.092,2535.7,11.7899,23.6925,27.2731,537.186,62.4426,421.73,1226.53,23616.3,0.0762095,5225.15,9.82033,920.549,500,22.7015,28.7015,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.9107,16.0043,-0.56185
210612,0,1.97943,-9.84955,-0.887659,0,0,0,1.99046,-9.70634,-0.84811,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.106,2537.82,11.7894,23.7111,27.2974,537.193,62.3851,421.555,1226.1,23587.6,0.0762095,5223.33,10.0076,919.928,500,22.7107,28.7107,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.9106,16.0043,-0.56185
211012,0,1.97943,-9.84955,-0.887659,0,0,0,1.99027,-9.6804,-0.847619,25.8539,0,0,0,-0,1.5708,-0,1.5708,457.124,2538.79,11.7889,23.7198,27.3084,537.197,62.5228,422.069,1227.45,23693.3,0.0762095,5231.25,10.7125,919.18,500,22.6848,28.6848,1.01915e-09,-0.000107358,3.14158,0,-0,-3.14159,-1,480,180,360,-1,1.91047,16.0043,-0.56185
